First Search Time (GMT),Country ID,All Department (APS) or Category,Site Variant,Device Type,Device Model,"Search Type (Keyword,Visual,Browse)",Session ID,Query ID,Prime Customer (Y/N),Is From External Link (Y/N),Search From External Site (Y/N),First Search Query String,Application Name,App Version,Operating System Name,Operating System Version,Device Type ID,Device Category,Customer IP,Search Method,Keywords,Amazon Business Customer (Y/N),Language,Server,Amazon Fresh Customer (Y/N),Music Subscriber (Y/N),First Browse Node,Last search Time (GMT),Last Department,Last Browse Node,Last Known Customer ID,First Added Item,First Purchased Item,First Consumed Item (Subscription),Number of Clicked Items,Number of Items Added to Cart,Number of Items Ordered,Number of Paid Items Ordered,Number of Free Items Ordered,Units Ordered,Paid Units Ordered,Free Units Ordered,Maximum Purchase Price,Clicked Any Item (Y/N),Added Any Item (Y/N),Purchased Any Item (Y/N),Department Count,Shopping Refinement,Number of Shopping Refinements,Highest Number of Shopping Refinements,Items Consumed (Subscription),Shopping Refinement Pickers,Paid Purchase (Y/N),Item Borrowed (Y/N),Items Borrowed,Next Query Group via Click,Query Abandoned (Y/N),Query Reformulated (Y/N),Amazon Fresh (Y/N),Store Visited
2017-10-27 15:27:23,4,toys,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1509118042,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=playmobil piraten&url=search-alias=toys,,,Mac OS X,10.10.5,,Generic Desktop,91.119.98.1,,playmobil piraten,0,de_DE,www.amazon.de,0,0,12950651,2017-10-27 15:27:23.0,toys,12950651,1143733911,,,,4,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,,DE
2017-10-27 15:25:24,4,aps,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1509117924,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=playmobil pirates&url=search-alias=aps,,,Mac OS X,10.10.5,,Generic Desktop,91.119.98.1,,playmobil pirates,0,de_DE,www.amazon.de,0,0,301128,2017-10-27 15:25:24.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,,DE
2017-06-21 10:42:09,4,toys,Mobile Browser,Smartphone,388555947,kw,280-2749959-8405368,1498041729,0,0,0,"ie=UTF8&page=1&rh=n:360431031,k:dicke barbie",,,iOS,10.3.2,,Apple iPhone,85.127.10.1,,dicke barbie,0,de_DE,www.amazon.de,0,0,360431031,2017-06-21 10:43:22.0,toys,360431031,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,,DE
2017-10-02 22:51:21,4,aps,Tablet Browser,Tablet,430289141,kw,255-2716246-6553639,1506984681,0,0,0,hvadid=174509485153&hvdev=t&hvlocphy=9062729&hvnetw=g&hvpos=1t1&hvqmt=b&hvrand=18207252133318566265&hvtargid=kwd-114807063200&ie=UTF8&index=aps&keywords=oculus rift cv1&ref=pd_sl_9ou4r5hzf_b&tag=googhydr08-21,,,iOS,11.0.1,,Apple iPad,91.119.105.,,oculus rift cv1,0,de_DE,www.amazon.de,0,0,301128,2017-10-02 22:55:12.0,aps,301128,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,,DE
2017-10-03 19:41:32,4,aps,Tablet Browser,Tablet,430289141,kw,255-2716246-6553639,1507059692,0,0,0,"ie=UTF8&page=1&rh=i:aps,k:google cardboard",,,iOS,11.0.1,,Apple iPad,91.119.105.,,google cardboard,0,de_DE,www.amazon.de,0,0,301128,2017-10-03 19:44:48.0,aps,301128,1143733911,,,,4,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,,DE
2017-10-03 19:43:37,4,aps,Tablet Browser,Tablet,430289141,kw,255-2716246-6553639,1507059816,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=2MKOCC3DL33YU&field-keywords=google vr brille&fromApp=gp&fromHash=?ie=UTF8&fromPage=results&fromPageConstruction=auisearch&oqid=1507059816&page=1&rh=i%3Aaps%2Ck%3Agoogle%20cardboard&section=BTF&sprefix=google vr,aps,213&url=search-alias=aps&version=2",,,iOS,11.0.1,,Apple iPad,91.119.105.,,google vr brille,0,de_DE,www.amazon.de,0,0,301128,2017-10-03 19:44:47.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,,DE
2017-11-28 15:43:54,4,aps,Tablet Browser,Tablet,437379896,kw,255-2716246-6553639,1511883833,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=mauri kunnas video&rh=i:aps,k:mauri kunnas video&url=search-alias=aps",,,iOS,11.1.1,,Apple iPad,91.119.120.,,mauri kunnas video,0,de_DE,www.amazon.de,0,0,301128,2017-11-28 15:43:54.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,,DE
2017-01-04 20:44:33,4,aps,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1483562673,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=1RW4RTFWWINMY&field-keywords=teutonia beyou regenschutz&sprefix=teutonia beyou,aps,215&url=search-alias=aps",,,Mac OS X,10.10.5,,Generic Desktop,91.119.103.,,teutonia beyou regenschutz,0,en_GB,www.amazon.de,0,0,301128,2017-01-04 20:44:33.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,0,0,1,,DE
2017-09-29 18:49:05,4,aps,PC Browser,Desktop,426720925,kw,258-1313753-1817369,1506710944,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=3C5W4M19BFHW1&field-keywords=disana walkoverall&sprefix=disa,aps,245&url=search-alias=aps",,,macOS,10.12.6,,Generic Desktop,91.119.105.,,disana walkoverall,0,de_DE,www.amazon.de,0,0,301128,2017-09-29 18:49:05.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,1,1,0,,DE
2017-01-21 20:23:13,4,prime-instant-video,PC Browser,Desktop,300789913,ed,254-7385743-6399034,1485030193,1,1,0,"_encoding=UTF8&field-theme_browse-bin=3015964031&node=3279204031,3356018031&pf_rd_i=home&pf_rd_m=A3JWKAKR8XB7XF&pf_rd_p=887769867&pf_rd_r=3HCYDSPQ4SNA5AV4EA0Q&pf_rd_s=center-19&pf_rd_t=12401&search-alias=prime-instant-video",,,Mac OS X,10.11.6,,Generic Desktop,85.127.80.6,,,0,de_DE,www.amazon.de,0,0,3356018031,2017-01-21 20:24:13.0,prime-instant-video,3356018031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2018-09-02 15:08:57,4,aps,Mobile Browser,Smartphone,735775027,kw,280-2749959-8405368,1535900936,0,0,0,hvadid=195248276850&hvdev=m&hvlocphy=9042835&hvnetw=g&hvpos=1t1&hvqmt=b&hvrand=17682802284357404588&hvtargid=kwd-353781402682&ie=UTF8&index=aps&keywords=badeschuhe sport&ref=pd_sl_m0xkn6z99_b&tag=hydrdespg-21,,,iOS,11.4.1,,Apple iPhone,80.88.22.0,,badeschuhe sport,0,de_DE,www.amazon.de,0,0,301128,2018-09-02 15:08:57.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,0,DE
2018-05-29 15:05:32,4,clothing,PC Browser,Desktop,482875042,kw,262-4938165-1775739,1527606331,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=ubuntu&url=search-alias=clothing,,,macOS,10.13.4,,Generic Desktop,178.115.131,,ubuntu,0,de_DE,www.amazon.de,0,0,77028031,2018-05-29 15:07:37.0,clothing,77028031,1143733911,B0028J86NE,,,3,1,0,0,0,0,0,0,,1,1,0,1,,0,0,0,,0,0,0,0,0,0,0,DE
2016-11-15 21:10:05,4,aps,PC Browser,Desktop,,kw,276-9733532-9164864,1479244204,0,0,1,,,,Mac OS X,10.10.5,,Generic Desktop,91.119.218.,,string regal weiss,0,en_GB,www.amazon.de,,,301128,2016-11-15 21:10:05.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2018-11-06 13:13:05,4,aps,PC Browser,Desktop,695617243,kw,259-3530922-0900364,1541509984,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=peter baumhgartner&url=search-alias=aps,,,macOS,10.14.0,,Generic Desktop,193.170.153,,peter baumhgartner,0,de_DE,www.amazon.de,0,0,301128,2018-11-06 13:14:59.0,aps,301128,1143733911,,,,7,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,0,0,0,0,DE
2018-11-20 19:03:52,4,aps,PC Browser,Desktop,338556854,kw,260-5897568-3602806,1542740631,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=fillikid&url=search-alias=aps,,,Mac OS X,10.10.5,,Generic Desktop,91.119.114.,,fillikid,0,de_DE,www.amazon.de,0,0,301128,2018-11-20 19:03:52.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,1,0,1,0,DE
2017-07-21 22:39:36,4,aps,Tablet Browser,Tablet,388555825,kw,255-2716246-6553639,1500676776,0,0,0,_encoding=Windows-1252&camp=1638&creative=19454&field-keywords=wie viel kcal hat eine semmel&linkCode=ur2&site-redirect=de&tag=abnehmen_com-21,,,iOS,10.3.2,,Apple iPad,91.119.229.,,wie viel kcal hat eine semmel,0,de_DE,www.amazon.de,0,0,301128,2017-07-21 22:39:36.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,,DE
2016-08-08 22:28:30,4,stripbooks,,Desktop,,br,278-8251636-8531620,1470695310,0,0,0,,,,Mac OS X,10.11.6,,Generic Desktop,84.184.12.3,,,0,de_DE,,,,186606,2016-08-08 22:28:30.0,stripbooks,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,428624031,1,1,0,428626031,0,,,,1,0,,DE
2016-10-17 08:56:48,4,aps,,Desktop,,kw,256-7631027-3617106,1476694608,0,0,0,,,,Windows,10,,Generic Desktop,84.184.30.1,,mein kleines leben morgenstern,0,de_DE,www.amazon.de,,,186606,2016-10-17 08:56:48.0,aps,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,0,0,1,,DE
2017-01-19 19:44:28,4,instant-video,PC Browser,Desktop,300789913,ed,254-7385743-6399034,1484855067,1,1,0,"_encoding=UTF8&adult-product=0&field-entity_type=9739120031&field-feature_seven_browse-bin=4262977031&field-ways_to_watch=7448695031&node=3010075031,3015916031&pf_rd_i=home&pf_rd_m=A3JWKAKR8XB7XF&pf_rd_p=1209815527&pf_rd_r=VDFEZES715DJT762F2V7&pf_rd_s=center-6&pf_rd_t=12401&search-alias=instant-video",,,Mac OS X,10.11.6,,Generic Desktop,85.127.80.6,,,0,de_DE,www.amazon.de,0,0,3015916031,2017-01-19 19:45:14.0,instant-video,3015916031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,9739118031,1,1,0,9739120031,0,,,1,0,1,,DE
2017-01-19 19:45:36,4,instant-video,PC Browser,Desktop,300789913,kw,254-7385743-6399034,1484855134,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=3JO4P8ACYSX3T&field-keywords=night manager&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&oqid=1484855134&page=3&qid=1484855093&ref=sr_pg_3?rh=n%3A3010075031%2Cn%3A%213010076031%2Cn%3A3015916031%2Cp_n_feature_seven_browse-bin%3A4262977031%2Cp_n_ways_to_watch%3A7448695031%2Cp_n_entity_type%3A9739120031&rh=n:3010075031,k:night manager&section=ATF,BTF&sprefix=night,undefined,470&url=search-alias=instant-video&version=2",,,Mac OS X,10.11.6,,Generic Desktop,85.127.80.6,,night manager,0,de_DE,www.amazon.de,0,0,3010075031,2017-01-19 19:45:36.0,instant-video,3010075031,1143733911,,,B01D53KQUM,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,4,,0,,,,0,0,,DE
2018-05-12 18:31:20,4,stripbooks,PC Browser,Desktop,19657540,kw,276-9733532-9164864,1526149880,0,0,1,hvadid=183002178922&hvdev=c&hvlocphy=9062729&hvnetw=g&hvpos=1t2&hvqmt=b&hvrand=9597194310915912851&hvtargid=kwd-100417944060&ie=UTF8&index=stripbooks&keywords=bestsellerliste spiegel 2015&ref=pd_sl_50ao7bck00_b&tag=googhydr08-21,,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,bestsellerliste spiegel 2015,0,de_DE,www.amazon.de,0,0,186606,2018-05-12 18:31:20.0,stripbooks,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,428624031,1,1,0,428626031,0,0,0,1,1,0,0,DE
2016-07-26 10:30:27,4,stripbooks,,Desktop,,kw,276-9733532-9164864,1469529048,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,,,hochsensible jungen,0,de_DE,,,,186606,2016-07-26 10:30:27.0,stripbooks,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,428624031,1,1,0,428626031,0,,,1,0,1,,DE
2016-05-05 20:52:53,4,aps,,Desktop,,kw,276-9733532-9164864,1462481573,0,0,1,,,,Mac OS X,10.10.5,,Generic Desktop,,,koffer geschenkverpackung,0,de_DE,,,,301128,2016-05-05 20:54:32.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,,0,0,,DE
2017-05-09 09:37:50,4,shoes,PC Browser,Desktop,329682825,kw,276-9733532-9164864,1494322669,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&ajr=0&crid=27WOVPONM22R2&field-keywords=espadrilles damen&rh=n:355006011,k:espadrilles damen&sprefix=espad,undefined,211&url=search-alias=shoes",,,Mac OS X,10.10.5,,Generic Desktop,91.119.229.,,espadrilles damen,0,en_GB,www.amazon.de,0,0,4455893031,2017-05-09 09:37:50.0,shoes,4455893031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,1,0,1,,DE
2016-07-26 10:28:44,4,stripbooks,,Desktop,,kw,276-9733532-9164864,1469528923,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,,,hochsensible kinder,0,de_DE,,,,186606,2016-07-26 10:32:40.0,stripbooks,186606,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,428624031,1,1,0,428626031,0,,,0,0,0,,DE
2016-07-26 10:25:14,4,stripbooks,,Desktop,,kw,276-9733532-9164864,1469528713,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,,,bandolino ab 3,0,de_DE,,,,186606,2016-07-26 10:25:14.0,stripbooks,186606,1143733911,,,,3,0,0,0,0,0,0,0,,1,0,0,1,428624031,1,1,0,428626031,0,,,1,0,0,,DE
2018-05-29 15:08:39,4,electronics,PC Browser,Desktop,482875042,kw,262-4938165-1775739,1527606518,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=39NT4R2TJ3T1L&field-keywords=ipad halter auto&sprefix=ipad halter au,clothing,237&url=search-alias=electronics",,,macOS,10.13.4,,Generic Desktop,178.115.131,,ipad halter auto,0,de_DE,www.amazon.de,0,0,562066,2018-05-29 15:08:39.0,electronics,562066,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,0,DE
2018-09-05 07:55:11,4,aps,Tablet Browser,Tablet,749593496,kw,259-9777244-2691000,1536134110,0,0,0,"ie=UTF8&page=1&rh=i:aps,k:taucherbrillen kinder",,,iOS,11.4.1,,Apple iPad,91.119.114.,,taucherbrillen kinder,0,en_GB,www.amazon.de,0,0,301128,2018-09-05 07:55:52.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,0,0,1,0,DE
2018-06-24 13:45:37,4,electronics,PC Browser,Desktop,513037195,kw,257-1690904-5573168,1529847937,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=1U0AEFW1FLO1P&field-keywords=bluetooth kopfhÃ¶rer razer&sprefix=bluetooth kopfhÃ¶rer r,electronics,202&url=search-alias=electronics",,,macOS,10.13.5,,Generic Desktop,85.127.9.0,,bluetooth kopfhörer razer,0,de_DE,www.amazon.de,0,0,562066,2018-06-24 13:45:37.0,electronics,562066,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,1,0,1,0,DE
2017-09-29 18:54:34,4,aps,PC Browser,Desktop,426720925,kw,258-1313753-1817369,1506711274,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=2252QJYT92KMP&field-keywords=disana mÃ¼tze&sprefix=disa,aps,204&url=search-alias=aps",,,macOS,10.12.6,,Generic Desktop,91.119.105.,,disana mütze,0,de_DE,www.amazon.de,0,0,301128,2017-09-29 18:54:34.0,aps,301128,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,,DE
2018-04-16 16:55:21,4,toys,Tablet Browser,Tablet,515640301,br,255-2716246-6553639,1523897721,0,0,0,"ie=UTF8&page=4&qid=1523827012&rh=n:12950651,n:!12950661,n:360469031,n:360472031,p_n_age_range:399991031",,,iOS,11.2.5,,Apple iPad,91.119.121.,,,0,de_DE,www.amazon.de,0,0,360472031,2018-04-16 16:55:21.0,toys,360472031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,13040381,1,1,0,399991031,0,0,0,,1,0,0,DE
2018-06-24 13:42:15,4,aps,PC Browser,Desktop,513037195,kw,257-1690904-5573168,1529847735,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=XWJZWKEIUVD9&field-keywords=kopfhÃ¶rer bloothooth kabellos&sprefix=kopfh,aps,209&url=search-alias=aps",,,macOS,10.13.5,,Generic Desktop,85.127.9.0,,kopfhörer bloothooth kabellos,0,de_DE,www.amazon.de,0,0,301128,2018-06-24 13:43:47.0,aps,301128,1143733911,B0744BDCJF,,,1,1,0,0,0,0,0,0,,1,1,0,1,,0,0,0,,0,0,0,0,0,0,0,DE
2018-06-24 13:38:59,4,aps,PC Browser,Desktop,513037195,kw,257-1690904-5573168,1529847539,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=6MOREQ1IF3ZN&field-keywords=ecodecalk delonghi 500ml&sprefix=ecodecalk,aps,193&url=search-alias=aps",,,macOS,10.13.5,,Generic Desktop,85.127.9.0,,ecodecalk delonghi 500ml,0,,www.amazon.de,0,0,301128,2018-06-24 13:38:59.0,aps,301128,1143733911,B00F37MFTY,B008YETL18,,2,2,1,1,0,1,1,0,11.08,1,1,1,1,,0,0,0,,1,0,0,1,0,0,0,DE
2017-01-16 19:28:06,4,prime-instant-video,PC Browser,Desktop,300789913,kw,254-7385743-6399034,1484594885,1,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=15RN15EG71525&field-keywords=the man in the high castle&sprefix=the man ,prime-instant-video,227&url=search-alias=prime-instant-video",,,Mac OS X,10.11.6,,Generic Desktop,91.119.103.,,the man in the high castle,0,de_DE,www.amazon.de,0,0,3279204031,2017-01-16 19:28:06.0,prime-instant-video,3279204031,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2017-05-22 13:39:08,4,kitchen,Tablet Browser,Tablet,349671815,kw,255-3025057-6821601,1495460347,0,0,0,"ie=UTF8&page=1&rh=n:3311201,k:Eis-am-Stiel-Formen",,,iOS,9.3.5,,Apple iPad,85.127.84.1,,eis-am-stiel-formen,0,de_DE,www.amazon.de,0,0,3311201,2017-05-22 13:39:08.0,kitchen,3311201,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2018-06-24 13:21:28,4,aps,PC Browser,Desktop,513037195,kw,257-1690904-5573168,1529846487,0,0,1,hvadid=174668169760&hvdev=c&hvlocphy=9062729&hvnetw=g&hvpos=1t1&hvqmt=e&hvrand=6572310896492340196&hvtargid=kwd-26860383626&ie=UTF8&index=aps&keywords=smartphone halter fahrrad&ref=pd_sl_46dkfm4cwg_e&tag=googhydr08-21,,,macOS,10.13.5,,Generic Desktop,85.127.9.0,,smartphone halter fahrrad,0,,www.amazon.de,0,0,301128,2018-06-24 13:21:28.0,aps,301128,1143733911,B01N6M0I9M,B01N6M0I9M,,3,1,1,1,0,1,1,0,15.99,1,1,1,1,,0,0,0,,1,0,0,1,0,0,0,DE
2017-06-24 19:28:20,4,aps,Mobile Browser,Smartphone,388555947,kw,280-2749959-8405368,1498332500,0,0,0,hvadid=195246496007&hvdev=m&hvlocphy=9062729&hvnetw=g&hvpos=1t1&hvqmt=b&hvrand=1555334596783615596&hvtargid=kwd-56266079340&ie=UTF8&index=aps&keywords=herr rumpelpumpel fliegt weg&ref=pd_sl_2pb7n8y2cw_b&tag=hydrdespg-21,,,iOS,10.3.2,,Apple iPhone,91.119.109.,,herr rumpelpumpel fliegt weg,0,de_DE,www.amazon.de,0,0,301128,2017-06-24 19:30:41.0,aps,301128,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,,DE
2016-12-15 21:23:59,4,instant-video,,Unknown,304793736,kw,000-0000208-0221227,1481837039,0,0,1,,Amazon_Instant_Video,,,unknown,,,10.89.162.2,,findet nemo,,,,0,0,0,2016-12-15 21:24:42.0,instant-video,0,1143733911,B00IH79EDW,,B00IH79EDW,4,1,0,0,0,0,0,0,,1,1,0,1,,0,0,1,,0,,,0,0,0,,DE
2016-12-15 21:26:42,4,instant-video,,Unknown,304793736,kw,000-0000208-0221227,1481837202,0,0,1,,Amazon_Instant_Video,,,unknown,,,10.89.31.68,,peterson,,,,0,0,0,2016-12-15 21:26:42.0,instant-video,0,1143733911,B00I8AVRYM,,B00I8AVRYM,1,1,0,0,0,0,0,0,,1,1,0,1,,0,0,1,,0,,,,0,0,,DE
2016-07-26 10:23:58,4,toys,,Desktop,,kw,276-9733532-9164864,1469528659,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,,,bandolino,0,de_DE,,,,12950651,2016-07-26 10:23:58.0,toys,12950651,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2016-07-26 10:11:27,4,stripbooks,,Desktop,,kw,276-9733532-9164864,1469527886,0,0,1,,,,Mac OS X,10.10.5,,Generic Desktop,,,wenn das zweite kind kommt,0,de_DE,,,,186606,2016-07-26 10:23:23.0,aps,301128,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,2,428624031,1,1,0,428626031,0,,,1,0,0,,DE
2018-12-26 15:09:24,4,electronics,Mobile Application,Smartphone,955169410,kw,260-1887321-2796807,1545836964,0,0,0,"__mk_en_GB=ÃMÃZÃÃ&buildFingerprint=google&buildProduct=walleye&cid=08e6b9c8bdfc91895ce634a035f3d00febd36433&cri=4EMs2QgBnSDGW7N2&crid=3UWSVFXSRN2CW&dataVersion=v0.2&deviceDensityClassification=420&deviceScreenLayout=SCREENLAYOUT_SIZE_NORMAL&deviceType=A1MPSLFC7L5AFK&format=json&imgCrop=true&imgRes=0&k=galaxy watch&manufacturer=Google&model=Pixel 2&osVersion=28&phoneType=PHONE_TYPE_GSM&rh=i:electronics,k:galaxy watch&serial=unknown&simOperator=23210&uaAppName=mShop&uaAppType=Application&uaAppVersion=16.21.0.100",mShop,16.21.0.100,Android,9,A3VHM2UE8EAUA1,Pixel 2,91.119.109.,text,galaxy watch,0,en_GB,www.amazon.de,0,0,562066,2018-12-26 15:10:39.0,electronics,562066,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,0,DE
2016-10-17 08:57:01,4,stripbooks,,Desktop,,kw,256-7631027-3617106,1476694620,0,0,0,,,,Windows,10,,Generic Desktop,84.184.30.1,,mein kleines leben,0,de_DE,www.amazon.de,,,186606,2016-10-17 08:57:01.0,stripbooks,186606,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,428624031,1,1,0,428626031,0,,,,1,0,,DE
2018-12-26 15:08:07,4,jewelry,Mobile Application,Smartphone,899997922,br,260-1887321-2796807,1545836886,0,0,0,dealid=02282a7a&device=mobile&field-enc-merchantbin=A3JWKAKR8XB7XF&node=16118530031&ref_=gbmg_mob_s-3_7299_02282a7a&smid=A3JWKAKR8XB7XF,Amazon.com,16.21.0.100,Android,9,,Pixel 2,91.119.109.,,,0,en_GB,www.amazon.de,0,0,16118530031,2018-12-26 15:08:07.0,jewelry,16118530031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,419115031,1,1,0,A3JWKAKR8XB7XF,0,0,0,1,1,0,0,DE
2018-01-28 19:43:17,4,aps,PC Browser,Desktop,328450497,kw,276-9733532-9164864,1517168597,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=TYG0HGEMPS5U&field-keywords=bisgaard 32 junge&sprefix=bisgaard 32,aps,204&url=search-alias=aps",,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,bisgaard 32 junge,0,de_DE,www.amazon.de,0,0,301128,2018-01-28 19:43:17.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,,DE
2017-05-09 09:37:56,4,shoes,PC Browser,Desktop,329682825,kw,276-9733532-9164864,1494322675,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&ajr=2&field-keywords=espadrilles damen leder&rh=n:4455893031,k:espadrilles damen leder&url=node=4455893031",,,Mac OS X,10.10.5,,Generic Desktop,91.119.229.,,espadrilles damen leder,0,en_GB,www.amazon.de,0,0,4455893031,2017-05-09 09:41:53.0,shoes,4455893031,1143733911,,,,3,0,0,0,0,0,0,0,,1,0,0,1,1850568031,1,1,0,1872399031,0,,,0,0,0,,DE
2017-01-04 21:09:21,4,toys,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1483564160,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=grid&field-keywords=kÃ¤the kruse puppe&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&keywords=k%C3%A4the+kruse+baby+puppe&oqid=1483564160&page=4&qid=1483564130&ref=sr_pg_4?rh=n%3A12950651%2Ck%3Ak%C3%A4the+kruse+baby+puppe&rh=n:12950651,k:kÃ¤the kruse puppe&section=BTF&spIA=B00TCICOEQ,B01EIVOIKO,B00TCICTA0,B01DWDWFNQ,B00NXQXT3S,B01AZN3AVM,B00HXXLYF2,B00HXXKE1W,B01B4508BU&url=search-alias=toys&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.103.,,käthe kruse puppe,0,en_GB,www.amazon.de,0,0,12950651,2017-01-04 21:59:12.0,baby,355007011,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,2,,0,0,0,,0,,,1,0,1,,DE
2016-07-26 10:06:05,4,stripbooks,,Desktop,,kw,276-9733532-9164864,1469527565,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,,,hurra mein geschwisterchen,0,de_DE,,,,186606,2016-07-26 10:06:05.0,stripbooks,186606,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,428624031,1,1,0,428626031,0,,,1,0,0,,DE
